"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-04",,,"0.00",,"20.0","18","26","12","19","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-05",,,"0.00",,"18.0","26","34","18","27","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-06",,,"0.00",,"18.0","28","35","19","19","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-07",,,"0.00",,"19.0","12","23","3","3","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-08",,,"0.00",,"19.0","8","17","-3","11","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-09",,,"0.00",,"18.0","15","22","4","15","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-10",,,"0.00",,"18.0","19","27","11","19","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-11",,,"0.00",,"18.0","21","32","14","22","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-12",,,"0.00",,"17.0","24","33","16","26","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-13",,,"0.00",,"17.0","27","35","22","24","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-14",,,"0.00",,"17.0","26","35","19","20","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-15",,,"0.00",,"17.0","21","30","15","19","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-16",,,"0.10",,"17.0","25","35","16","27","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-17",,,"0.00",,"17.0","31","38","23","27","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-18",,,"0.00",,"17.0","27","35","22","24","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-19",,,"0.10",,"20.0","25","32","17","18","4.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-20",,,"0.00",,"19.0","22","31","16","17","4.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-21",,,"0.10",,"19.0","26","35","17","32","4.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-22",,,"0.10",,"20.0","28","33","18","21","4.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-23",,,"0.10",,"21.0","21","31","17","18","4.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-24",,,"0.00",,"21.0","20","23","16","18","4.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-25",,,"0.00",,"21.0","18","27","10","15","4.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-26",,,"0.20",,"20.0","22","32","12","26","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-27",,,"0.00",,"20.0","28","35","23","29","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-28",,,"0.00",,"20.0","29","38","24","26","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-29",,,"0.00",,"21.0","24","32","19","19","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-30",,,"0.00",,"21.0","24","35","16","23","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-01-31",,,"0.00",,"21.0","22","29","17","20","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-01",,,"0.00",,"21.0","21","29","13","13","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-02",,,"0.00",,"21.0","18","31","8","18","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-03",,,"0.10",,"20.0","24","33","14","27","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-04",,,"0.00",,"22.0","25","32","20","22","5.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-05",,,"0.10",,"21.0","27","35","20","26","5.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-06",,,"0.10",,"23.0","27","33","19","24","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-07",,,"0.00",,"22.0","27","36","21","22","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-08",,,"0.00",,"23.0","20","31","15","16","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-09",,,"0.00",,"22.0","16","28","6","13","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-10",,,"0.00",,"22.0","22","34","13","21","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-11",,,"0.00",,"22.0","22","30","17","19","5.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-12",,,"0.00",,"21.0","24","30","15","23","5.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-13",,,"0.10",,"23.0","25","32","19","19","5.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-14",,,"0.00",,"24.0","19","29","7","7","5.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-15",,,"0.20",,"24.0","15","27","2","18","5.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-16",,,"0.00",,"24.0","23","34","17","18","5.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-17",,,"0.10",,"22.0","26","34","17","24","5.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-18",,,"0.20",,"28.0","26","33","20","20","5.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-19",,,"0.20",,"30.0","23","30","15","24","6.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-20",,,"0.60",,"34.0","27","36","23","23","6.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-21",,,"0.10",,"34.0","22","29","18","18","6.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-22",,,"0.00",,"34.0","14","25","4","6","6.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-23",,,"0.10",,"32.0","12","30","-1","11","6.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-24",,,"0.20",,"32.0","22","37","9","22","7.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-25",,,"0.00",,"32.0","25","34","20","21","7.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-26",,,"0.00",,"32.0","22","34","15","17","7.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-27",,,"0.00",,"30.0","25","37","11","27","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-02-28",,,"0.00",,"30.0","30","40","23","27","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-01",,,"0.00",,"29.0","30","41","22","22","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-02",,,"0.00",,"28.0","28","44","18","28","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-03",,,"0.00",,"28.0","31","44","23","26","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-04",,,"0.10",,"27.0","33","47","23","31","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-05",,,"0.10",,"28.0","28","33","21","27","7.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-06",,,"0.00",,"28.0","31","42","20","29","7.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-07",,,"0.10",,"28.0","33","50","24","32","7.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-08",,,"0.10",,"30.0","31","37","26","26","7.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-09",,,"0.00",,"29.0","30","42","24","25","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-10",,,"0.00",,"27.0","27","37","22","24","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-11",,,"0.00",,"27.0","24","32","17","17","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-12",,,"0.00",,"28.0","26","43","13","24","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-13",,,"0.00",,"28.0","32","48","20","30","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-14",,,"0.00",,"27.0","35","42","29","29","7.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-15",,,"0.00",,"27.0","32","51","22","27","7.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-16",,,"0.00",,"26.0","33","50","23","30","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-17",,,"0.00",,"26.0","36","57","26","31","7.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-18",,,"0.00",,"25.0","38","53","28","34","7.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-19",,,"0.70",,"33.0","25","35","10","10","7.8",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-20",,,"0.00",,"31.0","17","31","3","15","7.8",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-21",,,"0.00",,"29.0","26","46","11","25","7.8",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-22",,,"0.10",,"27.0","35","50","24","31","7.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-23",,,"0.10",,"30.0","31","39","22","23","7.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-24",,,"0.00",,"28.0","27","44","20","24","8.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-25",,,"0.10",,"27.0","31","46","17","34","8.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-26",,,"0.30",,"32.0","29","34","24","25","8.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-27",,,"0.00",,"31.0","28","39","21","21","8.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-28",,,"0.00",,"29.0","30","47","17","26","8.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-29",,,"0.10",,"28.0","37","51","24","33","8.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-30",,,"0.00",,"26.0","45","60","33","42","8.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-03-31",,,"0.00",,"25.0","42","53","35","37","8.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-01",,,"0.30",,"30.0","29","41","18","20","8.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-02",,,"0.00",,"28.0","23","36","15","22","8.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-03",,,"0.10",,"29.0","29","38","22","28","9.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-04",,,"0.10",,"26.0","36","49","27","39","9.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-05",,,"0.50",,"32.0","38","50","28","28","9.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-06",,,"0.50",,"36.0","24","32","20","22","10.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-07",,,"0.00",,"34.0","27","39","20","20","10.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-08",,,"0.00",,"31.0","32","52","18","28","10.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-09",,,"0.10",,"28.0","39","57","27","33","10.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-10",,,"0.00",,"27.0","40","56","29","36","10.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-11",,,"0.00",,"25.0","45","62","34","39","9.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-12",,,"0.10",,"24.0","46","60","37","38","9.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-13",,,"0.00",,"25.0","34","45","27","27","9.2",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-14",,,"0.00",,"22.0","39","70","25","35","8.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-15",,,"0.00",,"21.0","43","58","33","37","8.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-16",,,"0.10",,"18.0","45","59","34","40","7.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-17",,,"0.10",,"18.0","40","54","35","35","7.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-18",,,"0.00",,"15.0","43","60","33","36","6.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-19",,,"0.00",,"13.0","45","62","34","39","5.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-20",,,"0.00",,"11.0","46","61","36","39","4.8",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-21",,,"0.10",,"8.0","47","65","38","40","3.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-22",,,"0.30",,"11.0","36","49","31","32","4.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-23",,,"0.80",,"20.0","32","34","29","32","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-24",,,"0.20",,"15.0","36","49","29","33","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-25",,,"0.10",,"13.0","38","50","31","33","5.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-26",,,"0.00",,"12.0","37","49","28","32","4.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-27",,,"0.00",,"10.0","45","62","30","44","4.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-28",,,"0.20",,"11.0","46","56","33","33","4.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-29",,,"0.80",,"20.0","26","33","20","21","4.8",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-04-30",,,"0.20",,"18.0","27","38","20","26","5.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-01",,,"0.00",,"15.0","32","43","24","29","5.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-02",,,"0.10",,"15.0","33","45","25","29","5.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-03",,,"0.00",,"12.0","38","51","27","37","4.9",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-04",,,"0.00",,"10.0","45","58","36","36","4.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-05",,,"0.00",,"7.0","47","60","35","49","3.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-06",,,"0.00",,"6.0","41","50","26","26","3.1",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-07",,,"0.10",,"4.0","35","47","24","31","2.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-08",,,"0.10",,"2.0","43","55","30","39","1.8",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-09",,,"0.00",,"1.0","50","63","39","47","0.7",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-10",,,"0.00",,"0.0","42","49","33","39","0.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-11",,,"0.30",,"1.0","41","55","29","29","0.5",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-12",,,"0.20",,"2.0","34","45","25","31","0.6",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-13",,,"0.20",,"0.0","36","48","30","33","0.3",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-14",,,"0.50",,"1.0","39","53","33","34","0.4",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-15",,,"0.10",,"0.0","37","51","32","32","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-16",,,"0.00",,"0.0","43","58","31","38","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-17",,,"0.00",,"0.0","49","65","35","47","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-18",,,"0.00",,"0.0","48","63","36","38","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-19",,,"0.30",,"0.0","40","49","35","39","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-20",,,"0.00",,"0.0","47","62","36","42","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-21",,,"0.00",,"0.0","56","76","40","56","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-22",,,"0.00",,"0.0","56","68","43","43","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-23",,,"0.00",,"0.0","56","70","41","46","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-24",,,"0.10",,"0.0","40","51","28","32","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-25",,,"0.00",,"0.0","46","63","31","43","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-26",,,"0.00",,"0.0","55","70","41","50","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-27",,,"0.00",,"0.0","60","75","45","52","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-28",,,"0.00",,"0.0","62","76","49","51","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-29",,,"0.00",,"0.0","53","71","37","37","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-30",,,"0.00",,"0.0","48","63","33","42","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-05-31",,,"0.00",,"0.0","53","66","38","47","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-01",,,"0.00",,,"54","68","43","43","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-02",,,"0.00",,,"50","61","42","46","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-03",,,"0.00",,,"55","67","46","49","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-04",,,"0.00",,,"60","74","46","55","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-05",,,"0.00",,,"62","74","52","53","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-06",,,"0.00",,,"64","78","49","57","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-07",,,"0.00",,,"64","79","51","51","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-08",,,"0.00",,,"58","71","48","54","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-09",,,"0.00",,,"64","79","50","59","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-10",,,"0.00",,,"62","74","53","54","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-11",,,"0.00",,,"55","67","46","48","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-12",,,"0.80",,"0.0","46","64","35","35","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-13",,,"0.30",,"0.0","42","53","35","39","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-14",,,"0.40",,"0.0","44","53","36","39","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-15",,,"0.00",,,"51","65","36","47","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-16",,,"0.00",,,"59","73","46","56","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-17",,,"0.00",,,"54","67","43","46","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-18",,,"0.00",,,"58","74","42","51","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-19",,,"0.00",,,"60","75","47","50","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-20",,,"0.00",,,"60","75","47","49","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-21",,,"0.00",,,"58","73","46","50","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-22",,,"0.00",,,"59","74","47","47","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-23",,,"0.00",,,"59","73","42","52","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-24",,,"0.00",,,"62","78","48","55","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-25",,,"0.10",,,"59","79","50","51","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-26",,,"0.00",,,,,,,"0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-27",,,"0.00",,,"58","73","46","51","0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-28",,,"0.10",,,,,,,"0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-29",,,"0.00",,,,,,,"0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-06-30",,,"0.00",,,,,,,"0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-07-01",,,"0.40",,,,,,,"0.0",
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2010-07-02",,,"0.10",,,,,,,"0.0",
